TransactionID,Date,Amount,Region,Department,CustomerID,TransactionType,RiskScore,IsFraud,RelatedComplianceCheckID
T100368,04-05-2024,163.88,West,Retail,C1588,Payment,4.64,0,
T100369,14-02-2024,1044.46,East,Corporate,C2487,Payment,4.85,0,
T100370,05-03-2024,68.58,East,Online,C1436,Withdrawal,2.74,0,C200094
T100371,12-01-2024,1435.63,East,Support,C1871,Payment,7.04,0,
T100372,01-03-2024,213.03,West,Retail,C2502,Transfer,6.04,0,
T100373,11-03-2025,253.08,Central,Retail,C2856,Payment,3.78,0,
T100374,15-02-2024,104.73,East,Risk,C2392,Payment,2.85,0,
T100375,22-07-2024,635.02,East,Support,C2402,Transfer,1.73,0,C200095
T100376,23-06-2025,7722.14,South,Risk,C1110,Deposit,4.88,0,
T100377,15-01-2024,1030.5,North,Retail,C1122,Transfer,4.44,0,
T100378,03-06-2025,143,Central,Online,C1053,Withdrawal,5.29,0,
T100379,28-06-2024,1576.16,South,Support,C2494,Transfer,6.22,0,C200096
T100380,16-03-2024,275.89,West,Retail,C2229,Transfer,5.72,0,
T100381,20-03-2025,2099.35,West,Support,C1166,Payment,6.71,0,
T100382,05-02-2025,1062.11,West,Online,C1989,Deposit,5.4,0,
T100383,13-07-2025,11.8,Central,Corporate,C1434,Transfer,2.41,0,
T100384,13-04-2025,120.92,West,Risk,C2811,Transfer,4.52,0,
T100385,27-05-2025,1252.96,Central,Risk,C1959,Transfer,5.25,0,
T100386,28-06-2024,483.95,North,Retail,C1600,Payment,5.23,0,
T100387,23-04-2024,118.1,West,Retail,C2034,Payment,4.3,0,C200097
T100388,23-04-2025,188.61,West,Online,C2406,Payment,4.48,0,
T100389,29-05-2025,40.96,South,Retail,C2497,Withdrawal,2.45,0,
T100390,23-09-2025,362.84,West,Retail,C1508,Payment,6.25,0,
T100391,20-09-2024,5726.32,West,Retail,C1563,Payment,8.18,0,C200098
T100392,25-08-2024,1059.89,Central,Support,C1724,Deposit,3.88,0,
T100393,10-05-2025,5588.69,South,Support,C2077,Transfer,4.14,0,
T100394,05-08-2024,1163.14,West,Corporate,C1246,Payment,4.94,0,C200099
T100395,16-08-2025,1384.34,South,Support,C1580,Withdrawal,4.63,0,
T100396,01-07-2025,4310.87,West,Risk,C2542,Payment,4.41,0,
T100397,30-09-2024,634.42,East,Corporate,C1139,Transfer,4.59,0,
T100398,24-04-2025,322.25,East,Retail,C2921,Transfer,6.28,0,C200100
T100399,26-04-2025,1392.96,South,Risk,C1870,Payment,6.14,0,
T100400,06-03-2024,2309.09,North,Corporate,C1404,Payment,6.93,0,C200101
T100401,29-07-2025,226.79,North,Corporate,C1505,Payment,5.91,0,C200102
T100402,18-11-2024,169.71,North,Risk,C2247,Payment,5.04,0,
T100403,11-06-2025,476.58,East,Corporate,C1580,Payment,4.64,0,
T100404,23-07-2024,1094.22,Central,Risk,C1346,Deposit,6.82,0,
T100405,25-07-2025,1051.22,North,Corporate,C1862,Payment,4.44,0,
T100406,05-09-2024,73.04,North,Corporate,C1373,Deposit,1.7,0,C200103
T100407,07-01-2024,3999.51,East,Corporate,C2227,Transfer,8.01,0,C200104
T100408,31-07-2025,186.91,West,Risk,C1632,Transfer,6.03,0,C200105
T100409,28-02-2024,293.51,North,Corporate,C1291,Payment,4.01,0,C200106
T100410,22-07-2024,136.57,South,Support,C1276,Payment,3.32,0,
T100411,29-08-2025,10280.4,South,Support,C2332,Transfer,7.67,0,C200107
T100412,29-08-2025,539.41,South,Support,C1253,Deposit,3.61,0,
T100413,31-12-2024,145.3,South,Support,C1658,Payment,3.72,0,
T100414,07-02-2025,1137.64,South,Support,C1002,Transfer,5.73,0,
T100415,13-10-2024,1015.32,West,Retail,C2211,Payment,4.54,0,
T100416,06-07-2024,322.06,East,Corporate,C2360,Payment,5.88,0,C200108
T100417,28-07-2024,1106.25,North,Online,C2373,Transfer,5.74,0,
T100418,05-03-2025,149.85,West,Retail,C2123,Withdrawal,3.86,0,
T100419,25-04-2025,223.3,East,Risk,C1456,Payment,5.49,0,
T100420,20-05-2025,36.15,Central,Retail,C1417,Payment,3.22,0,
T100421,18-05-2025,82.37,South,Online,C1156,Payment,2.75,0,
T100422,28-02-2024,3530.37,West,Retail,C1201,Deposit,7.76,0,C200109
T100423,11-11-2024,2892.03,West,Corporate,C1883,Payment,6.07,0,
T100424,06-02-2024,436.57,South,Support,C1696,Payment,0.79,0,
T100425,16-12-2024,2967.63,Central,Corporate,C1328,Payment,6.46,0,
T100426,08-10-2024,332.92,East,Retail,C1039,Payment,2.28,0,C200110
T100427,20-07-2025,301.24,West,Online,C2329,Withdrawal,7.02,0,
T100428,11-08-2024,431.74,North,Risk,C1714,Payment,5.2,0,C200111
T100429,15-03-2024,347.27,South,Corporate,C1146,Withdrawal,5.05,0,
T100430,01-04-2024,311.61,East,Online,C2941,Payment,5.44,0,
T100431,30-04-2025,1590.94,South,Risk,C1241,Transfer,3.55,0,
T100432,29-01-2025,483.07,East,Support,C1178,Payment,5.33,0,C200112
T100433,05-03-2024,948.59,South,Corporate,C2072,Deposit,4.1,0,C200113
T100434,23-02-2024,1390.83,West,Corporate,C1179,Payment,5.1,0,
T100435,23-03-2025,642.79,East,Support,C2914,Transfer,5.57,0,
T100436,16-02-2024,125.92,North,Support,C1661,Withdrawal,3.24,0,
T100437,08-06-2025,79.56,West,Retail,C1880,Transfer,1.28,0,
T100438,26-03-2025,482.29,East,Risk,C1957,Payment,5.42,0,
T100439,21-02-2024,328.49,South,Online,C1750,Deposit,5.44,0,
T100440,24-02-2024,448.03,North,Support,C2339,Payment,3.47,0,
T100441,21-09-2025,395.73,South,Retail,C2743,Deposit,3.76,0,
T100442,26-08-2024,8957.88,South,Risk,C1208,Payment,6.66,0,
T100443,24-08-2024,81.76,Central,Risk,C2511,Payment,5.91,0,
T100444,02-06-2025,37.04,East,Corporate,C2270,Payment,5.14,0,
T100445,27-08-2025,601.15,North,Retail,C2542,Payment,6.31,0,C200114
T100446,21-09-2025,256.8,North,Retail,C1630,Payment,6.9,0,
T100447,25-04-2025,589.5,North,Corporate,C2460,Payment,6.28,0,
T100448,28-08-2024,812.94,East,Online,C1542,Deposit,5.54,0,
T100449,23-02-2024,1883.57,North,Support,C2923,Withdrawal,4.48,0,
T100450,10-05-2025,66.11,East,Corporate,C1348,Payment,1.38,0,
T100451,22-12-2024,206.84,South,Support,C1518,Payment,3.67,0,
T100452,27-09-2024,674.87,West,Retail,C2770,Transfer,5.31,0,
T100453,01-08-2025,1016.94,South,Corporate,C1386,Payment,8.13,0,C200115
T100454,11-03-2024,5609.07,East,Online,C2304,Withdrawal,6.3,0,
T100455,10-11-2024,1270.09,West,Support,C2441,Transfer,5.71,0,
T100456,08-01-2024,376.85,East,Support,C1800,Transfer,5.09,0,
T100457,26-10-2024,138.58,West,Support,C1606,Transfer,4.22,0,C200116
T100458,05-02-2024,204.97,West,Retail,C1343,Transfer,6.38,0,C200117
T100459,16-03-2024,198.1,South,Support,C2917,Payment,5.82,0,
T100460,15-03-2024,885.61,East,Risk,C2061,Payment,5.28,0,
T100461,18-02-2025,549.16,Central,Support,C1365,Payment,4.19,0,C200118
T100462,20-04-2025,82.4,West,Retail,C1380,Transfer,2.94,0,
T100463,07-01-2025,239.11,Central,Corporate,C2149,Payment,4.39,0,
T100464,05-09-2025,1156.39,North,Support,C2795,Withdrawal,4.61,0,
T100465,27-08-2024,615.23,East,Support,C2199,Payment,6.1,0,
T100466,01-07-2024,798.21,Central,Corporate,C2993,Payment,4.39,0,
T100467,08-07-2025,638.75,South,Risk,C1984,Payment,6.91,0,
T100468,22-05-2024,2840.45,Central,Retail,C2124,Transfer,6.92,0,
T100469,06-09-2025,535.53,North,Corporate,C2852,Withdrawal,3.35,0,C200119
T100470,08-01-2024,253.86,Central,Retail,C1490,Withdrawal,6.16,0,
T100471,10-09-2025,134.44,East,Corporate,C1192,Deposit,2.36,0,
T100472,28-01-2024,544.32,North,Online,C1080,Deposit,6.86,0,C200120
T100473,22-07-2025,21.57,Central,Risk,C1877,Withdrawal,3.59,0,
T100474,02-12-2024,323.39,South,Online,C2478,Payment,7.26,0,
T100475,25-09-2025,315.13,North,Corporate,C2357,Payment,1.5,0,
T100476,17-02-2024,78.46,North,Corporate,C2596,Payment,3.75,0,
T100477,19-12-2024,132.43,West,Retail,C1128,Deposit,3.91,0,
T100478,10-09-2025,1065.92,Central,Corporate,C2029,Payment,4.66,0,
T100479,29-11-2024,532.11,North,Retail,C2481,Payment,6.1,0,C200121
T100480,05-02-2025,455.84,East,Retail,C1020,Deposit,4.42,0,C200122
T100481,19-03-2025,582.67,North,Corporate,C2218,Payment,6.71,0,
T100482,16-10-2024,450.86,West,Retail,C1850,Transfer,3.68,0,
T100483,04-02-2025,1792.62,North,Risk,C1027,Withdrawal,3.47,0,
T100484,07-01-2025,467.83,South,Online,C1449,Withdrawal,3.93,0,
T100485,28-07-2025,70.12,North,Corporate,C1922,Withdrawal,4.19,0,
T100486,29-01-2024,2853.08,East,Retail,C2515,Withdrawal,7.3,0,
T100487,28-06-2024,629.17,Central,Retail,C1927,Transfer,3.89,0,
T100488,29-08-2025,198.92,East,Retail,C1651,Payment,4.85,0,
T100489,21-07-2025,89.65,North,Retail,C1832,Transfer,4.09,0,
T100490,17-10-2024,648.78,East,Risk,C2453,Withdrawal,5.3,0,
T100491,30-01-2025,350.51,West,Corporate,C1234,Payment,6.72,0,
T100492,25-06-2024,2667.71,North,Corporate,C1423,Payment,5.7,0,C200123
T100493,30-04-2024,266.38,North,Risk,C1604,Payment,3.31,0,
T100494,22-10-2024,147.69,North,Risk,C2160,Transfer,4.11,0,
T100495,13-08-2024,1181.99,West,Risk,C1081,Payment,5.28,0,
T100496,07-01-2025,1224.56,East,Corporate,C1317,Withdrawal,6.59,0,C200124
T100497,19-02-2024,493.92,East,Support,C1364,Payment,4.87,0,C200125
T100498,13-09-2025,908.35,South,Online,C1764,Payment,5.6,0,
T100499,21-09-2025,385.59,South,Risk,C1739,Payment,4.35,0,C200126
T100500,21-03-2025,534.13,Central,Risk,C1399,Transfer,2.18,0,C200127
T100501,08-12-2024,1632.7,South,Corporate,C2890,Payment,5.92,0,
T100502,16-07-2024,854.39,Central,Corporate,C1355,Payment,6.67,0,
T100503,03-06-2025,329.27,East,Online,C2475,Deposit,5.28,0,
T100504,12-03-2025,2044.35,North,Retail,C1935,Withdrawal,4.04,0,
T100505,13-04-2024,23.62,East,Corporate,C1234,Deposit,2.35,0,C200128
T100506,04-08-2025,4733.82,Central,Online,C1034,Transfer,6.15,0,
T100507,08-06-2025,52.08,South,Corporate,C1638,Deposit,3.96,0,C200129
T100508,28-08-2025,190.09,Central,Corporate,C1338,Withdrawal,4.37,0,
T100509,08-04-2025,384.1,South,Corporate,C2979,Deposit,1.07,0,C200130
T100510,26-01-2025,338.4,East,Support,C2477,Payment,3.36,0,C200131
T100511,23-09-2024,1349.78,Central,Support,C2502,Payment,5.13,0,
T100512,18-08-2025,113.36,Central,Risk,C2882,Payment,3.05,0,C200132
T100513,06-07-2025,551.65,East,Support,C2282,Deposit,4.7,0,
T100514,29-01-2024,201.57,West,Online,C2663,Transfer,3.67,0,C200133
T100515,17-01-2024,574.88,North,Corporate,C2076,Payment,4.68,0,
T100516,28-08-2024,373.26,South,Support,C2635,Transfer,5.61,0,
T100517,01-06-2025,451.03,South,Corporate,C1442,Withdrawal,6.2,0,
T100518,21-09-2025,208.53,North,Retail,C1419,Deposit,4.07,0,
T100519,05-04-2024,218.75,South,Risk,C1705,Withdrawal,5,0,
T100520,14-01-2025,569.48,South,Support,C1751,Withdrawal,5.47,0,
T100521,31-08-2024,1251.95,Central,Corporate,C1248,Payment,7.16,0,
T100522,10-09-2025,196.78,West,Retail,C1292,Payment,5.02,0,
T100523,21-06-2025,142.23,East,Risk,C1206,Deposit,6.47,0,
T100524,18-06-2025,842.31,Central,Risk,C2124,Withdrawal,6.08,0,
T100525,26-10-2024,388,North,Retail,C2238,Transfer,2.75,0,
T100526,21-09-2024,1092.91,East,Support,C2323,Payment,7.03,0,
T100527,23-06-2024,136.05,West,Support,C2599,Payment,5.06,0,
T100528,05-02-2024,47.69,North,Corporate,C1434,Payment,4.31,0,
T100529,05-07-2025,212.81,West,Online,C1238,Transfer,2.7,0,
T100530,02-06-2025,160.83,North,Corporate,C2147,Transfer,5.39,0,
T100531,29-09-2025,367.03,North,Corporate,C1517,Deposit,5.84,0,
T100532,27-09-2025,187.88,North,Corporate,C1736,Transfer,2.51,0,
T100533,20-12-2024,981.64,Central,Retail,C2860,Payment,6.2,0,
T100534,05-05-2025,285.49,West,Risk,C1148,Payment,4.83,0,C200134
T100535,25-08-2025,483.27,West,Risk,C1056,Withdrawal,4.86,0,C200135
T100536,26-06-2025,487.44,East,Online,C1155,Payment,4.75,0,
T100537,06-06-2024,509.76,South,Support,C2620,Transfer,2.6,0,
T100538,14-10-2024,391.92,West,Corporate,C1535,Transfer,4.62,0,C200136
T100539,23-03-2024,744.51,South,Retail,C1114,Payment,6.08,0,C200137
T100540,31-08-2025,155.28,North,Retail,C1603,Payment,3.06,0,C200138
T100541,21-01-2025,2163.11,West,Corporate,C1330,Payment,5.83,0,C200139
T100542,25-05-2024,303.73,North,Retail,C2214,Payment,3.91,0,
T100543,04-03-2025,83.61,North,Retail,C2557,Transfer,3.11,0,
T100544,29-01-2025,505.57,West,Corporate,C1365,Transfer,2.68,0,
T100545,16-08-2024,145.27,West,Online,C2517,Deposit,4.8,0,C200140
T100546,13-03-2024,896.41,West,Retail,C2569,Deposit,5.31,0,
T100547,04-03-2025,5718.87,South,Risk,C2272,Payment,5.6,0,C200141
T100548,27-11-2024,156.98,South,Risk,C1885,Transfer,5.5,0,C200142
T100549,07-05-2025,601.15,West,Risk,C2060,Transfer,6.03,0,
T100550,27-11-2024,49.08,West,Corporate,C1296,Payment,3.17,0,
T100551,27-06-2025,695.54,East,Risk,C1464,Deposit,6.6,0,
T100552,18-12-2024,139.37,Central,Support,C1846,Transfer,5.88,0,C200143
T100553,23-12-2024,190.6,Central,Retail,C2244,Deposit,3.07,0,
T100554,13-07-2025,107.6,South,Online,C1737,Deposit,2.46,0,
T100555,14-09-2024,971.25,Central,Risk,C1872,Transfer,2.66,0,C200144
T100556,26-03-2024,1351.22,East,Corporate,C1810,Payment,4.72,0,
T100557,19-01-2024,414.91,East,Online,C2813,Transfer,4.28,0,
T100558,26-04-2025,142.98,North,Corporate,C2882,Transfer,2.04,0,
T100559,30-01-2025,2717.39,East,Online,C1485,Withdrawal,5.06,0,
T100560,25-03-2025,163.94,Central,Online,C1398,Payment,4.98,0,
T100561,15-05-2024,30.13,West,Retail,C2556,Payment,3.23,0,
T100562,28-03-2024,699.29,West,Online,C2075,Deposit,4.2,0,C200145
T100563,10-01-2024,107.15,North,Support,C1771,Deposit,5.28,0,
T100564,11-08-2024,1321.25,South,Support,C2454,Payment,3.94,0,
T100565,11-01-2025,255.35,South,Support,C1913,Deposit,5,0,
T100566,07-09-2024,832.52,South,Corporate,C2862,Payment,4.95,0,
T100567,06-10-2024,2168.52,East,Retail,C2231,Withdrawal,6.02,0,
T100568,30-07-2025,94.57,South,Corporate,C1885,Payment,4.07,0,
T100569,10-08-2024,204.56,East,Risk,C2442,Deposit,5.68,0,
T100570,23-11-2024,368.41,East,Support,C2483,Transfer,5.51,0,C200146
T100571,14-05-2025,2553.09,South,Retail,C1518,Payment,7.33,0,
T100572,09-09-2024,183.08,North,Support,C2192,Payment,2.95,0,
T100573,31-01-2025,197.67,Central,Retail,C2673,Payment,3.88,0,
T100574,04-07-2025,716.06,North,Corporate,C1701,Transfer,3.99,0,
T100575,28-08-2025,201.81,North,Corporate,C2984,Deposit,2.67,0,
T100576,03-04-2024,484.46,Central,Support,C2163,Withdrawal,5.93,0,
T100577,14-08-2025,62.69,Central,Online,C1346,Withdrawal,1.07,0,
T100578,09-11-2024,5751.38,West,Retail,C2691,Withdrawal,5.89,0,
T100579,13-06-2024,80.06,North,Risk,C1057,Deposit,2.93,0,C200147
T100580,19-10-2024,274.21,South,Online,C2719,Withdrawal,4.2,0,
T100581,17-09-2025,388.01,Central,Corporate,C2789,Payment,3.32,0,
T100582,10-11-2024,4004.71,West,Retail,C1657,Withdrawal,5.45,0,C200148
T100583,28-07-2024,82.28,East,Online,C2472,Payment,5.85,0,
T100584,08-02-2025,4360.95,South,Risk,C2208,Deposit,6.08,0,
T100585,02-06-2024,1000.86,North,Online,C1177,Payment,4.3,0,
T100586,18-02-2024,665.48,North,Risk,C2510,Payment,5.36,0,
T100587,23-03-2024,123.77,East,Corporate,C1464,Payment,3.99,0,
T100588,22-03-2024,800.61,North,Retail,C2150,Transfer,7.51,0,C200149
T100589,06-04-2024,169.32,Central,Corporate,C2068,Payment,3.79,0,C200150
T100590,29-03-2024,1844.56,North,Retail,C1189,Deposit,6.37,0,C200151
T100591,12-02-2025,125.8,West,Online,C2385,Payment,2.47,0,
T100592,26-04-2024,352.2,North,Corporate,C1365,Payment,3.76,0,
T100593,08-08-2024,207.2,East,Retail,C1192,Payment,3.51,0,
T100594,26-07-2025,123.34,North,Risk,C1566,Payment,2.11,0,
T100595,29-10-2024,981.99,West,Retail,C1293,Payment,5.4,0,
T100596,01-03-2025,767.05,East,Corporate,C1771,Payment,5.47,0,C200152
T100597,19-04-2024,1721.26,North,Corporate,C2010,Payment,5.89,0,
T100598,02-05-2024,47.66,Central,Online,C1526,Payment,1.3,0,
T100599,27-01-2024,1446.65,East,Risk,C1148,Payment,4.46,0,
T100600,17-04-2024,8156.24,Central,Retail,C1148,Withdrawal,6.36,0,
T100601,26-06-2024,234.63,Central,Corporate,C1250,Payment,2.94,0,
T100602,22-04-2024,3921.3,Central,Retail,C1434,Payment,3.87,0,
T100603,26-02-2024,294.18,North,Support,C2789,Payment,5.65,0,C200153
T100604,17-03-2024,77.72,North,Risk,C1213,Transfer,5.38,0,
T100605,20-10-2024,279.57,Central,Risk,C1619,Payment,5.84,0,
T100606,11-05-2024,1419.19,East,Support,C2997,Transfer,5.96,0,
T100607,20-08-2024,147.55,South,Risk,C1034,Deposit,3.3,0,
T100608,17-11-2024,196.29,West,Support,C1380,Payment,6.82,1,C200154
T100609,16-03-2025,822.42,South,Retail,C1771,Payment,6.51,0,
T100610,26-01-2024,404.91,West,Support,C1226,Payment,3.74,0,
T100611,25-05-2025,813.66,Central,Online,C2951,Payment,7.03,0,
T100612,04-02-2025,536.68,West,Support,C1219,Payment,5.12,0,
T100613,22-02-2024,717.34,South,Retail,C2163,Payment,6.71,0,
T100614,11-07-2025,240.14,South,Risk,C2589,Deposit,6.27,0,
T100615,10-08-2025,532.76,South,Online,C1797,Payment,4.12,0,
T100616,08-02-2024,132.58,East,Support,C1264,Payment,3.78,0,
T100617,25-06-2024,1893.38,North,Retail,C1786,Withdrawal,6.1,0,C200155
T100618,29-05-2025,188.46,East,Online,C1335,Payment,4.3,0,
T100619,22-04-2025,1563.4,East,Online,C2949,Payment,4.44,0,
T100620,27-04-2024,304.8,East,Online,C1960,Transfer,4.66,0,
T100621,13-05-2024,514.09,West,Support,C2645,Payment,4.54,0,C200156
T100622,24-08-2024,222.75,East,Retail,C2580,Withdrawal,3.97,0,
T100623,05-11-2024,119.2,South,Retail,C2302,Payment,1.98,0,
T100624,29-01-2025,49.71,West,Retail,C1331,Transfer,2.98,0,C200157
T100625,23-08-2024,113.71,West,Corporate,C1772,Withdrawal,6.41,0,C200158
T100626,22-10-2024,273.5,South,Risk,C1723,Payment,5,0,
T100627,21-04-2025,520.22,West,Retail,C2218,Payment,4.52,0,C200159
T100628,24-01-2024,1356.22,North,Corporate,C1630,Payment,6.22,0,
T100629,10-06-2024,236.3,South,Corporate,C1705,Deposit,6.04,0,
T100630,31-03-2025,140,Central,Online,C2066,Withdrawal,3.12,0,
T100631,25-07-2025,71.43,Central,Risk,C1979,Payment,5.54,0,
T100632,22-11-2024,717.72,East,Online,C2281,Withdrawal,3.84,0,
T100633,05-12-2024,2121.4,West,Risk,C1687,Withdrawal,5.42,0,
T100634,09-03-2024,1843.82,Central,Online,C1441,Deposit,5.22,0,
T100635,12-10-2024,945.69,Central,Support,C2319,Payment,6.78,1,
T100636,05-12-2024,868.05,East,Risk,C1610,Deposit,3.93,0,
T100637,03-06-2024,3093.78,East,Corporate,C1436,Payment,7.43,0,
T100638,20-06-2024,600.94,South,Corporate,C2978,Deposit,4.78,0,
T100639,28-08-2024,875.99,North,Risk,C2731,Payment,5.43,0,
T100640,13-01-2024,274.53,East,Online,C1958,Payment,5.87,0,
T100641,24-07-2024,78.69,West,Support,C2652,Withdrawal,4.16,0,
T100642,14-05-2024,177.57,West,Support,C2699,Withdrawal,5.68,0,
T100643,27-07-2024,399.02,Central,Retail,C2831,Payment,5.97,0,
T100644,17-03-2024,433.96,North,Risk,C1901,Transfer,7.92,0,C200160
T100645,22-07-2025,4070.59,East,Support,C2421,Payment,7.73,0,C200161
T100646,13-01-2025,444.76,North,Online,C2998,Payment,4.94,0,
T100647,09-03-2025,1660.07,North,Online,C2148,Payment,5.79,0,C200162
T100648,18-05-2025,239.35,Central,Corporate,C2520,Payment,6.44,0,
T100649,14-11-2024,277.55,East,Support,C2892,Transfer,4.85,0,
T100650,25-02-2024,81.87,West,Support,C1800,Payment,4.24,0,
T100651,08-12-2024,165.54,North,Online,C2387,Payment,5.56,0,
T100652,09-01-2025,759.29,South,Corporate,C2170,Deposit,4.8,0,
T100653,20-04-2025,407.11,West,Support,C2483,Payment,3.71,0,
T100654,02-10-2024,1250.78,North,Online,C1170,Transfer,6.26,0,
T100655,22-03-2024,501.45,South,Corporate,C1309,Deposit,4.35,0,
T100656,30-06-2024,264.29,North,Corporate,C2736,Payment,6.31,0,
T100657,19-08-2024,5313.24,West,Online,C1978,Payment,3.66,0,C200163
T100658,16-02-2025,360.44,Central,Corporate,C1351,Transfer,4.11,0,
T100659,30-12-2024,1628.8,Central,Corporate,C1859,Transfer,6.14,0,
T100660,15-08-2024,249.27,Central,Retail,C2371,Transfer,3.7,0,
T100661,21-09-2025,945.32,Central,Corporate,C2915,Transfer,7.16,0,
T100662,21-01-2025,1228.59,Central,Support,C2374,Deposit,5.91,0,C200164
T100663,31-05-2024,518.11,East,Corporate,C2596,Payment,4.24,0,
T100664,05-03-2024,23.92,East,Support,C1995,Withdrawal,3.21,0,C200165
T100665,07-04-2024,412.36,South,Online,C1140,Payment,3.19,0,
T100666,05-06-2024,1766.14,West,Corporate,C2193,Payment,6.54,0,C200166
T100667,12-04-2024,759.74,North,Online,C2248,Payment,6.91,0,
T100668,29-04-2024,688.84,North,Risk,C1745,Payment,5.08,0,
T100669,30-06-2024,51.07,Central,Corporate,C2809,Withdrawal,3.43,0,
T100670,20-04-2024,169.94,North,Online,C1220,Payment,2.92,0,
T100671,26-07-2025,660.92,Central,Risk,C2388,Payment,4.31,0,
T100672,21-02-2024,660.15,West,Support,C1742,Payment,6.49,0,C200167
T100673,30-11-2024,1732.98,South,Support,C1839,Payment,5.76,0,
T100674,18-09-2024,339.05,West,Support,C1112,Withdrawal,7.43,0,
T100675,18-09-2025,656.54,West,Support,C2272,Withdrawal,5.91,0,C200168
T100676,12-03-2024,411.43,South,Support,C2493,Withdrawal,3.52,0,C200169
T100677,10-09-2024,123.43,West,Retail,C2472,Transfer,6.81,0,
T100678,10-09-2025,26.92,West,Online,C2071,Transfer,1.27,0,
T100679,06-07-2025,676.69,South,Risk,C2374,Payment,4.77,0,
T100680,05-06-2025,497.07,North,Risk,C2107,Transfer,5.22,0,
T100681,13-06-2024,192.13,North,Corporate,C1675,Payment,4.72,0,
T100682,19-04-2024,57.8,North,Online,C2622,Deposit,2.77,0,C200170
T100683,02-03-2025,858.93,North,Retail,C1172,Deposit,5.41,0,
T100684,15-08-2025,293.21,West,Retail,C2929,Deposit,6.24,0,
T100685,21-12-2024,787.02,South,Online,C2928,Payment,6.95,0,
T100686,30-12-2024,3777.65,Central,Support,C2965,Payment,8.63,0,C200171
T100687,27-06-2024,30.89,South,Support,C1144,Deposit,2.04,0,
T100688,05-05-2025,174.25,East,Online,C1761,Withdrawal,4.63,0,
T100689,29-04-2024,313.8,West,Risk,C2474,Withdrawal,5.23,0,
T100690,25-07-2024,2311.82,Central,Support,C1544,Payment,3.9,0,C200172
T100691,28-09-2024,56.62,East,Corporate,C1320,Withdrawal,3.12,0,C200173
T100692,19-11-2024,4117.63,South,Retail,C2171,Transfer,7.16,0,
T100693,03-06-2024,474.86,Central,Support,C1705,Payment,4.8,0,
